,id,dist,baseh,basemu,basemed,basestd,scaledh,scaledmu,scaledmed,scaledstd,taille,bins,e_base,e_scale
0,norm_15_0_100.0,norm,1.370950594454669,-0.0003678280082360518,-8.903858579313629e-05,0.07807158579212858,3.89924712193303,0.5082493349122635,0.5090585343074364,0.2266064452861729,15,3,0.8649735207179274,2.460151025755421
1,norm_15_0_200.0,norm,1.4565647621309543,-0.028487503398501035,-0.009077205972129219,0.23285786006945755,3.896576406021293,0.49703152035498,0.5195107375011561,0.2696745075932432,15,3,0.9189900464321515,2.45846599162337
2,norm_15_0_300.0,norm,1.565596230357602,-0.06100337066472196,-0.09882412557391955,0.3477654873238237,3.8943664954781823,0.4858460944774711,0.4529348055413692,0.30262247442700424,15,3,0.9877812438119247,2.4570716933089902
3,norm_15_0_400.0,norm,1.370950594454669,0.07463667407526528,0.09492073865487738,0.4120565880809487,3.89701001308446,0.49119743073230693,0.503716313931924,0.2543123582343034,15,3,0.8649735207179274,2.4587395672208805
4,norm_15_0_500.0,norm,1.565596230357602,-0.04690386458343613,-0.15009686840008152,0.5499736843795682,3.8903178173063204,0.5026646725104017,0.44542914269745587,0.3050404004575062,15,3,0.9877812438119247,2.454517261787727
5,norm_15_0_600.0,norm,1.4294732983598408,0.09335160546716016,0.1991845292930989,0.5075147720809676,3.8958502275251528,0.5845940423583552,0.6379223187722142,0.25573221518630196,15,3,0.9018972358711529,2.4580078240037513
6,norm_15_0_700.0,norm,1.2309595631140104,0.077818442614707,-0.008569530624510177,0.5884064621625872,3.9005226825187163,0.4197305020016555,0.38640371219069053,0.22699570035755764,15,3,0.7766490138119516,2.460955814881414
7,norm_15_0_800.0,norm,1.565596230357602,0.18930006663881965,0.125475186963347,0.7012918243725257,3.892588231843149,0.49315636630254744,0.4663940745536929,0.29405737230330287,15,3,0.9877812438119247,2.4559497338719534
8,norm_15_0_900.0,norm,1.565596230357602,-0.0019723433213243435,0.11756067953602782,0.5337855766217876,3.8949188095914162,0.5267853804666697,0.591820842590002,0.2904217664753231,15,3,0.9877812438119247,2.4574201647163467
9,norm_15_0_1000.0,norm,1.584962500721156,-0.7466453771117725,-0.7110531961235406,0.7318712460156479,3.8944686752478814,0.4923536571064805,0.5068923319158003,0.2989543701081756,15,3,1.0,2.457136161565906
10,norm_15_1_100.0,norm,1.53012496531497,1.021609776826082,1.0476337700257252,0.1141583629195023,3.8937146009934387,0.5500572247566767,0.6212835481005419,0.3124455346776782,15,3,0.9654013672997089,2.4566603936823763
11,norm_15_1_200.0,norm,1.5219280948873626,0.9885972173124358,0.9818037467934464,0.16149222327619983,3.890815843215903,0.5201735276689982,0.5062349544603071,0.3313433348209264,15,3,0.9602297178607614,2.454831481152132
12,norm_15_1_300.0,norm,1.5058231002082845,0.9535485214103628,1.0349679819206106,0.30486667656509836,3.8911933278528963,0.5800194681223348,0.6629662849679987,0.31058570303605254,15,3,0.9500685975366211,2.4550696474411273
13,norm_15_1_400.0,norm,1.565596230357602,0.9824990482837719,1.0588263452406368,0.44618061302571205,3.8984164346651897,0.46973848999074114,0.5177485816669067,0.28064890268023024,15,3,0.9877812438119247,2.459626920442228
14,norm_15_1_500.0,norm,1.2309595631140104,0.967250742512976,0.8902527477444996,0.3490268354320365,3.9001647397289183,0.3724220932225481,0.31890449292217166,0.24259175487521056,15,3,0.7766490138119516,2.460729978125254
